30-08-2021 05:06:49
Mouse:(556.0, 92.0) L: false R: false U: false D: false Player Location: (20.0, 10.0, 20.0) Camera Direction: (0.0, 0.0, 1.0)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(544.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5063486, 0.032221004, 0.8617267)
Mouse:(541.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50382185, 0.032221004, 0.8632064)
Mouse:(541.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50382185, 0.032221004, 0.8632064)
Mouse:(541.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50382185, 0.032221004, 0.8632064)
Mouse:(541.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.50382185, 0.032221004, 0.8632064)
Mouse:(537.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5004461, 0.032221004, 0.8651679)
Mouse:(537.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5004461, 0.032221004, 0.8651679)
Mouse:(537.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5004461, 0.032221004, 0.8651679)
Mouse:(537.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.5004461, 0.032221004, 0.8651679)
Mouse:(532.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49621567, 0.032221004, 0.86760116)
Mouse:(532.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49621567, 0.032221004, 0.86760116)
Mouse:(532.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49621567, 0.032221004, 0.86760116)
Mouse:(532.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49621567, 0.032221004, 0.86760116)
Mouse:(532.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.49621567, 0.032221004, 0.86760116)
Mouse:(524.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48942244, 0.032221004, 0.8714514)
Mouse:(524.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48942244, 0.032221004, 0.8714514)
Mouse:(524.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48942244, 0.032221004, 0.8714514)
Mouse:(514.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48088905, 0.032221004, 0.87618923)
Mouse:(514.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48088905, 0.032221004, 0.87618923)
Mouse:(514.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48088905, 0.032221004, 0.87618923)
Mouse:(514.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48088905, 0.032221004, 0.87618923)
Mouse:(514.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.48088905, 0.032221004, 0.87618923)
Mouse:(502.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.47058836, 0.032221, 0.88176435)
Mouse:(502.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.47058836, 0.032221, 0.88176435)
Mouse:(502.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.47058836, 0.032221, 0.88176435)
Mouse:(487.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.45762184, 0.032221, 0.8885629)
Mouse:(487.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.45762184, 0.032221, 0.8885629)
Mouse:(487.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.45762184, 0.032221, 0.8885629)
Mouse:(487.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.45762184, 0.032221, 0.8885629)
Mouse:(487.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.45762184, 0.032221, 0.8885629)
Mouse:(473.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.44543117, 0.032221004, 0.89473623)
Mouse:(473.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.44543117, 0.032221004, 0.89473623)
Mouse:(473.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.44543117, 0.032221004, 0.89473623)
Mouse:(473.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.44543117, 0.032221004, 0.89473623)
Mouse:(456.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.43051645, 0.032221004, 0.90200746)
Mouse:(456.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.43051645, 0.032221004, 0.90200746)
Mouse:(456.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.43051645, 0.032221004, 0.90200746)
Mouse:(456.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.43051645, 0.032221004, 0.90200746)
Mouse:(439.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4154831, 0.032221004, 0.90903)
Mouse:(439.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4154831, 0.032221004, 0.90903)
Mouse:(439.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4154831, 0.032221004, 0.90903)
Mouse:(439.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4154831, 0.032221004, 0.90903)
Mouse:(425.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4030165, 0.032221008, 0.91462535)
Mouse:(425.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4030165, 0.032221008, 0.91462535)
Mouse:(425.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4030165, 0.032221008, 0.91462535)
Mouse:(425.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.4030165, 0.032221008, 0.91462535)
Mouse:(410.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.38957596, 0.032221008, 0.92043054)
Mouse:(410.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.38957596, 0.032221008, 0.92043054)
Mouse:(410.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.38957596, 0.032221008, 0.92043054)
Mouse:(410.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.38957596, 0.032221008, 0.92043054)
Mouse:(395.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.37605178, 0.032221008, 0.92603827)
Mouse:(395.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.37605178, 0.032221008, 0.92603827)
Mouse:(395.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.37605178, 0.032221008, 0.92603827)
Mouse:(395.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.37605178, 0.032221008, 0.92603827)
Mouse:(395.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.37605178, 0.032221008, 0.92603827)
Mouse:(381.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.36335632, 0.032221, 0.9310929)
Mouse:(381.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.36335632, 0.032221, 0.9310929)
Mouse:(381.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.36335632, 0.032221, 0.9310929)
Mouse:(368.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3515068, 0.032220997, 0.9356307)
Mouse:(368.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3515068, 0.032220997, 0.9356307)
Mouse:(368.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3515068, 0.032220997, 0.9356307)
Mouse:(368.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3515068, 0.032220997, 0.9356307)
Mouse:(368.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3515068, 0.032220997, 0.9356307)
Mouse:(355.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.33960068, 0.032220997, 0.94001764)
Mouse:(355.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.33960068, 0.032220997, 0.94001764)
Mouse:(355.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.33960068, 0.032220997, 0.94001764)
Mouse:(355.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.33960068, 0.032220997, 0.94001764)
Mouse:(342.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3276398, 0.032220997, 0.94425315)
Mouse:(342.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3276398, 0.032220997, 0.94425315)
Mouse:(342.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3276398, 0.032220997, 0.94425315)
Mouse:(342.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3276398, 0.032220997, 0.94425315)
Mouse:(342.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.3276398, 0.032220997, 0.94425315)
Mouse:(325.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.31191927, 0.032220993, 0.9495621)
Mouse:(325.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.31191927, 0.032220993, 0.9495621)
Mouse:(325.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.31191927, 0.032220993, 0.9495621)
Mouse:(325.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.31191927, 0.032220993, 0.9495621)
Mouse:(307.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.29518038, 0.032220993, 0.95489806)
Mouse:(307.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.29518038, 0.032220993, 0.95489806)
Mouse:(307.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.29518038, 0.032220993, 0.95489806)
Mouse:(307.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.29518038, 0.032220993, 0.95489806)
Mouse:(307.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.29518038, 0.032220993, 0.95489806)
Mouse:(289.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.27835035, 0.032220997, 0.959939)
Mouse:(289.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.27835035, 0.032220997, 0.959939)
Mouse:(289.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.27835035, 0.032220997, 0.959939)
Mouse:(289.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.27835035, 0.032220997, 0.959939)
Mouse:(266.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.25672078, 0.032220993, 0.96594834)
Mouse:(266.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.25672078, 0.032220993, 0.96594834)
Mouse:(266.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.25672078, 0.032220993, 0.96594834)
Mouse:(266.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.25672078, 0.032220993, 0.96594834)
Mouse:(242.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.23401298, 0.032221, 0.9716994)
Mouse:(242.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.23401298, 0.032221, 0.9716994)
Mouse:(242.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.23401298, 0.032221, 0.9716994)
Mouse:(242.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.23401298, 0.032221, 0.9716994)
Mouse:(215.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.20831361, 0.032221, 0.9775312)
Mouse:(215.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.20831361, 0.032221, 0.9775312)
Mouse:(215.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.20831361, 0.032221, 0.9775312)
Mouse:(215.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.20831361, 0.032221, 0.9775312)
Mouse:(187.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.1815097, 0.032220997, 0.98286116)
Mouse:(187.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.1815097, 0.032220997, 0.98286116)
Mouse:(187.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.1815097, 0.032220997, 0.98286116)
Mouse:(187.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.1815097, 0.032220997, 0.98286116)
Mouse:(153.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.14878161, 0.032221, 0.988345)
Mouse:(153.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.14878161, 0.032221, 0.988345)
Mouse:(153.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.14878161, 0.032221, 0.988345)
Mouse:(153.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.14878161, 0.032221, 0.988345)
Mouse:(123.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.11976646, 0.032220993, 0.9922791)
Mouse:(123.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.11976646, 0.032220993, 0.9922791)
Mouse:(123.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.11976646, 0.032220993, 0.9922791)
Mouse:(123.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.11976646, 0.032220993, 0.9922791)
Mouse:(92.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.08967647, 0.032220986, 0.9954496)
Mouse:(92.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.08967647, 0.032220986, 0.9954496)
Mouse:(92.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.08967647, 0.032220986, 0.9954496)
Mouse:(92.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.08967647, 0.032220986, 0.9954496)
Mouse:(58.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.056581065, 0.03222098, 0.99787796)
Mouse:(58.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.056581065, 0.03222098, 0.99787796)
Mouse:(58.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.056581065, 0.03222098, 0.99787796)
Mouse:(58.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.056581065, 0.03222098, 0.99787796)
Mouse:(27.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.026350556, 0.03222097, 0.99913335)
Mouse:(27.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.026350556, 0.03222097, 0.99913335)
Mouse:(27.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (-0.026350556, 0.03222097, 0.99913335)
Mouse:(-4.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.0039040984, 0.03222097, 0.99947315)
Mouse:(-4.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.0039040984, 0.03222097, 0.99947315)
Mouse:(-4.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.0039040984, 0.03222097, 0.99947315)
Mouse:(-4.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.0039040984, 0.03222097, 0.99947315)
Mouse:(-4.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.0039040984, 0.03222097, 0.99947315)
Mouse:(-28.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.027326036, 0.03222097, 0.9991071)
Mouse:(-28.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.027326036, 0.03222097, 0.9991071)
Mouse:(-28.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.027326036, 0.03222097, 0.9991071)
Mouse:(-28.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.027326036, 0.03222097, 0.9991071)
Mouse:(-28.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.027326036, 0.03222097, 0.9991071)
Mouse:(-48.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.046833396, 0.032220975, 0.9983829)
Mouse:(-48.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.046833396, 0.032220975, 0.9983829)
Mouse:(-48.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.046833396, 0.032220975, 0.9983829)
Mouse:(-48.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.046833396, 0.032220975, 0.9983829)
Mouse:(-69.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.067296766, 0.032220975, 0.9972126)
Mouse:(-69.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.067296766, 0.032220975, 0.9972126)
Mouse:(-69.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.067296766, 0.032220975, 0.9972126)
Mouse:(-69.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.067296766, 0.032220975, 0.9972126)
Mouse:(-89.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.086759515, 0.032220982, 0.9957081)
Mouse:(-89.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.086759515, 0.032220982, 0.9957081)
Mouse:(-89.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.086759515, 0.032220982, 0.9957081)
Mouse:(-89.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.086759515, 0.032220982, 0.9957081)
Mouse:(-89.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.086759515, 0.032220982, 0.9957081)
Mouse:(-108.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.10521856, 0.03222098, 0.993927)
Mouse:(-108.0, 33.0) L: false R: false U: false D: false Player Location: (20.0, 4.5, 20.0) Camera Direction: (0.10521856, 0.03222098, 0.993927)
